BackgroundFetchManager	[object Window]	Function	function BackgroundFetchManager() { [native code] }
BackgroundFetchRecord	[object Window]	Function	function BackgroundFetchRecord() { [native code] }
BackgroundFetchRegistration	[object Window]	Function	function BackgroundFetchRegistration() { [native code] }
webkitSpeechGrammar	[object Window]	Function	function SpeechGrammar() { [native code] }
webkitSpeechGrammarList	[object Window]	Function	function SpeechGrammarList() { [native code] }
webkitSpeechRecognition	[object Window]	Function	function SpeechRecognition() { [native code] }
webkitSpeechRecognitionError	[object Window]	Function	function SpeechRecognitionErrorEvent() { [native code] }
webkitSpeechRecognitionEvent	[object Window]	Function	function SpeechRecognitionEvent() { [native code] }
TrustedHTML	[object Window]	Function	function TrustedHTML() { [native code] }
TrustedScript	[object Window]	Function	function TrustedScript() { [native code] }
TrustedScriptURL	[object Window]	Function	function TrustedScriptURL() { [native code] }
TrustedTypePolicy	[object Window]	Function	function TrustedTypePolicy() { [native code] }
TrustedTypePolicyFactory	[object Window]	Function	function TrustedTypePolicyFactory() { [native code] }
EventCounts	[object Window]	Function	function EventCounts() { [native code] }
PushManager	[object Window]	Function	function PushManager() { [native code] }
PushSubscription	[object Window]	Function	function PushSubscription() { [native code] }
PushSubscriptionOptions	[object Window]	Function	function PushSubscriptionOptions() { [native code] }
XSLTProcessor	[object Window]	Function	function XSLTProcessor() { [native code] }
PaymentInstruments	[object Window]	Function	function PaymentInstruments() { [native code] }
PaymentManager	[object Window]	Function	function PaymentManager() { [native code] }
LayoutShiftAttribution	[object Window]	Function	function LayoutShiftAttribution() { [native code] }
SharedWorker	[object Window]	Function	function SharedWorker() { [native code] }
SpeechSynthesisErrorEvent	[object Window]	Function	function SpeechSynthesisErrorEvent() { [native code] }
SpeechSynthesisEvent	[object Window]	Function	function SpeechSynthesisEvent() { [native code] }
SpeechSynthesisUtterance	[object Window]	Function	function SpeechSynthesisUtterance() { [native code] }
PeriodicSyncManager	[object Window]	Function	function PeriodicSyncManager() { [native code] }
PictureInPictureEvent	[object Window]	Function	function PictureInPictureEvent() { [native code] }
PictureInPictureWindow	[object Window]	Function	function PictureInPictureWindow() { [native code] }
ResizeObserverSize	[object Window]	Function	function ResizeObserverSize() { [native code] }
VideoPlaybackQuality	[object Window]	Function	function VideoPlaybackQuality() { [native code] }
PaymentRequestUpdateEvent	[object Window]	Function	function PaymentRequestUpdateEvent() { [native code] }
RemotePlayback	[object Window]	Function	function RemotePlayback() { [native code] }
AnimationPlaybackEvent	[object Window]	Function	function AnimationPlaybackEvent() { [native code] }
AnimationTimeline	[object Window]	Function	function AnimationTimeline() { [native code] }
CSSAnimation	[object Window]	Function	function CSSAnimation() { [native code] }
CSSTransition	[object Window]	Function	function CSSTransition() { [native code] }
DocumentTimeline	[object Window]	Function	function DocumentTimeline() { [native code] }
PermissionStatus	[object Window]	Function	function PermissionStatus() { [native code] }
Permissions	[object Window]	Function	function Permissions() { [native code] }
OffscreenCanvas	[object Window]	Function	function OffscreenCanvas() { [native code] }
OffscreenCanvasRenderingContext2D	[object Window]	Function	function OffscreenCanvasRenderingContext2D() { [native code] }
MediaSource	[object Window]	Function	function MediaSource() { [native code] }
SourceBuffer	[object Window]	Function	function SourceBuffer() { [native code] }
SourceBufferList	[object Window]	Function	function SourceBufferList() { [native code] }
openDatabase	[object Window]	Function	function openDatabase() { [native code] }
webkitRequestFileSystem	[object Window]	Function	function webkitRequestFileSystem() { [native code] }
webkitResolveLocalFileSystemURL	[object Window]	Function	function webkitResolveLocalFileSystemURL() { [native code] }
TEMPORARY	[object Window]	Number	0
PERSISTENT	[object Window]	Number	1
constructor	[object Window]	Function	function Window() { [native code] }
Symbol(Symbol.toStringTag)	[object Window]	undefined	
addEventListener	[object EventTarget]	Function	function addEventListener() { [native code] }
dispatchEvent	[object EventTarget]	Function	function dispatchEvent() { [native code] }
removeEventListener	[object EventTarget]	Function	function removeEventListener() { [native code] }
